27 3.40005398599e-03 7.80765355585e-04 8.46935890266e-04 8.89685663054e-05
28 3.22899982407e-03 7.53337118932e-04 8.33712362405e-04 8.71262349850e-05
29 3.06732276390e-03 7.27279000619e-04 8.16795390606e-04 8.53325171585e-05
30 2.91454738288e-03 7.02523454075e-04 7.96754259763e-04 8.35602703079e-05
31 2.77020885626e-03 6.79002298124e-04 7.74154462518e-04 8.17861365541e-05
32 2.63385679869e-03 6.56648168822e-04 7.69752097686e-04 8.02613732669e-05
33 2.50505709703e-03 6.35395501430e-04 7.76018932508e-04 7.85712208722e-05
34 2.38339343370e-03 6.15181170594e-04 7.78352561096e-04 7.66372660877e-05
35 2.26846803957e-03 5.95944883245e-04 7.77055651888e-04 7.51960572952e-05
36 2.15990083315e-03 5.77629393922e-04 7.72629853901e-04 7.37825171115e-05
37 2.05733050374e-03 5.60180593827e-04 7.64845948885e-04 7.23243955716e-05
38 1.96041676406e-03 5.43547511347e-04 7.54166369449e-04 7.08106827422e-05
39 1.86883276601e-03 5.27682251673e-04 7.41006893849e-04 6.92312352557e-05
40 1.78227006665e-03 5.12539895880e-04 7.35830882744e-04 6.75817924223e-05
41 1.70044022070e-03 4.98078374043e-04 7.29651478946e-04 6.58782360405e-05
42 1.62307039967e-03 4.87729480651e-04 7.20689564299e-04 6.47508941716e-05
43 1.54990268183e-03 4.78078832589e-04 7.09034289065e-04 6.35614326376e-05
44 1.48069335540e-03 4.68667937939e-04 6.95213110095e-04 6.23035001837e-05
45 1.41521219258e-03 4.59495383518e-04 6.79751743456e-04 6.14678798034e-05
46 1.35324185521e-03 4.50558738262e-04 6.63000161556e-04 6.08068566226e-05
47 1.29457773697e-03 4.41854757038e-04 6.52322892176e-04 6.00615236139e-05
48 1.23902657571e-03 4.33379550542e-04 6.42045910968e-04 5.92312059963e-05
49 1.18640577543e-03 4.25128726682e-04 6.30078424649e-04 5.83171937846e-05
50 1.13654291961e-03 4.17097518989e-04 6.16702842813e-04 5.75385890977e-05
51 1.08927537001e-03 4.09280871256e-04 6.06554811176e-04 5.69551958394e-05
52 1.04444989697e-03 4.01673511962e-04 5.97566140060e-04 5.62992037742e-05
53 1.00192231502e-03 3.94270035936e-04 5.89110861734e-04 5.55703892726e-05
54 9.61557112945e-04 3.87064952821e-04 5.84656332896e-04 5.47701574735e-05
55 9.23227074744e-04 3.80052730931e-04 5.78538277017e-04 5.39013672925e-05
56 8.86812893804e-04 3.73227832269e-04 5.70958614513e-04 5.29684264857e-05
57 8.52202781047e-04 3.66584739983e-04 5.62120415822e-04 5.23649548121e-05
58 8.19292073770e-04 3.60117979266e-04 5.52228972487e-04 5.17450587634e-05
59 7.87982842634e-04 3.53822132613e-04 5.41481828622e-04 5.10658248398e-05
60 7.58183508053e-04 3.47691850099e-04 5.35198449016e-04 5.03298288448e-05
61 7.29808471123e-04 3.41721855321e-04 5.28259310521e-04 4.95407256611e-05
62 7.02777735766e-04 3.35906947496e-04 5.20254066765e-04 4.87030831698e-05
63 6.77016564119e-04 3.30242000230e-04 5.11352741238e-04 4.80237674085e-05
64 6.52455133821e-04 3.24721957161e-04 5.01719999038e-04 4.74553368868e-05
65 6.29028197227e-04 3.19341825093e-04 4.91512093286e-04 4.68396937630e-05
66 6.06674748911e-04 3.14096664839e-04 4.85367820240e-04 4.61795494586e-05
67 5.85337707952e-04 3.08981580112e-04 4.78385813968e-04 4.54783440031e-05
68 5.64963800550e-04 3.03993489868e-04 4.70616676937e-04 4.48070668059e-05
69 5.45502554395e-04 2.99126886163e-04 4.64257694679e-04 4.43860905607e-05
70 5.26906976976e-04 2.94376860234e-04 4.57832339456e-04 4.39221318479e-05
71 5.09131998993e-04 2.89738789871e-04 4.50801030640e-04 4.34188361034e-05
72 4.92135639543e-04 2.85245998400e-04 4.44942324450e-04 4.28801685297e-05
73 4.75879101460e-04 2.81775617231e-04 4.40394336031e-04 4.24607270010e-05
74 4.60326410848e-04 2.78351823861e-04 4.35093677757e-04 4.20910329320e-05
75 4.45443989229e-04 2.74972663991e-04 4.29151400967e-04 4.16856341615e-05
76 4.31200287310e-04 2.71635935984e-04 4.22675108208e-04 4.12474712307e-05
77 4.17565505173e-04 2.68339188699e-04 4.15767067376e-04 4.07797290638e-05
78 4.07069813385e-04 2.65079717906e-04 4.11070605667e-04 4.02857431410e-05
79 3.96775975659e-04 2.61854566135e-04 4.06256824996e-04 3.97689067863e-05
80 3.85957204122e-04 2.58660523877e-04 4.00865693294e-04 3.94014351969e-05
81 3.74818063325e-04 2.55494132553e-04 3.94988840206e-04 3.90186864092e-05
82 3.68797405687e-04 2.52351690338e-04 3.88712437620e-04 3.86109212933e-05
83 3.67868509347e-04 2.49232767992e-04 3.83142566794e-04 3.81810233794e-05
84 3.66197870145e-04 2.46143988362e-04 3.78814709007e-04 3.77318219103e-05
85 3.63797117791e-04 2.43070423526e-04 3.73955895069e-04 3.72660672473e-05
86 3.60682075997e-04 2.40007804680e-04 3.68644193264e-04 3.68189790576e-05
87 3.56875510432e-04 2.36951660401e-04 3.62954738308e-04 3.64601223458e-05
88 3.52399545350e-04 2.33897334282e-04 3.57580136617e-04 3.60821006041e-05
89 3.47280307536e-04 2.30840003791e-04 3.53646278424e-04 3.56872192012e-05
90 3.41547325139e-04 2.27774702772e-04 3.50409830841e-04 3.52777877910e-05
91 3.35233196462e-04 2.24696346741e-04 3.46680272505e-04 3.48560741896e-05
92 3.28371360222e-04 2.21599761620e-04 3.42525470722e-04 3.44242648976e-05
93 3.24490176482e-04 2.18479715362e-04 3.38011323537e-04 3.40472771792e-05
94 3.21267781236e-04 2.15330954153e-04 3.33681732911e-04 3.36952381416e-05
95 3.17444887023e-04 2.12148231754e-04 3.30680095247e-04 3.33631905171e-05
96 3.13062688978e-04 2.08926350178e-04 3.27224277121e-04 3.30719567486e-05
97 3.08143454528e-04 2.05660193752e-04 3.23373258751e-04 3.27722511350e-05
98 3.06886764533e-04 2.02344765751e-04 3.19184600009e-04 3.24654280667e-05
99 3.05437391024e-04 1.99707391745e-04 3.14805897693e-04 3.21526913655e-05
100 3.03423819796e-04 1.98126292817e-04 3.12038453594e-04 3.18786195781e-05
101 3.00856817539e-04 1.96170832847e-04 3.08848228657e-04 3.16185352785e-05
102 2.97749470484e-04 1.95424576567e-04 3.05286893283e-04 3.13515095084e-05
103 2.94117008067e-04 1.94210528868e-04 3.01405203088e-04 3.10787079300e-05
104 2.89976867276e-04 1.93298457220e-04 2.97252259761e-04 3.08011843479e-05
105 2.85348627582e-04 1.92979774193e-04 2.94649118443e-04 3.05198491997e-05
106 2.82799978672e-04 1.92185129562e-04 2.91709620703e-04 3.02355367412e-05
107 2.81076411543e-04 1.90942651708e-04 2.88419487909e-04 2.99489564172e-05
108 2.78848203368e-04 1.89284104326e-04 2.84823569962e-04 2.96606949077e-05
109 2.76126811359e-04 1.87442188010e-04 2.80965627711e-04 2.93926740247e-05
110 2.72926125514e-04 1.86697869811e-04 2.78567302545e-04 2.91392727771e-05
111 2.69262022731e-04 1.85526424711e-04 2.75889961951e-04 2.88838886356e-05
112 2.67025617562e-04 1.84687382486e-04 2.73405756606e-04 2.86271683410e-05
113 2.66043142771e-04 1.84114130630e-04 2.70600744778e-04 2.83696261054e-05
114 2.64595848198e-04 1.83137416633e-04 2.67515734718e-04 2.81116816919e-05
115 2.62688950308e-04 1.81784236713e-04 2.64742795206e-04 2.78536490599e-05
116 2.60329530788e-04 1.80092451046e-04 2.62753523603e-04 2.75958123692e-05
117 2.57526518551e-04 1.79538421472e-04 2.60424849870e-04 2.73383833203e-05
118 2.54290651622e-04 1.78599270737e-04 2.57793472664e-04 2.70815080099e-05
119 2.50777723121e-04 1.77299511872e-04 2.54895947993e-04 2.68803850027e-05
120 2.49871807686e-04 1.75868275797e-04 2.52292664522e-04 2.67138134798e-05
121 2.48534152002e-04 1.75098269727e-04 2.50435140231e-04 2.65447899296e-05
122 2.46768365006e-04 1.73986989385e-04 2.48257931704e-04 2.63733954100e-05
123 2.44579706099e-04 1.72559946413e-04 2.45793853304e-04 2.61996902197e-05
124 2.41976052859e-04 1.72064463037e-04 2.43075730005e-04 2.60237176048e-05
125 2.38967018427e-04 1.71312608101e-04 2.40675913792e-04 2.58455123601e-05
126 2.36508198022e-04 1.70234301717e-04 2.38946543384e-04 2.56651122371e-05
127 2.35596199255e-04 1.68853016853e-04 2.36914920018e-04 2.54825487598e-05
128 2.34281390371e-04 1.67269767980e-04 2.34610445799e-04 2.52978492698e-05
129 2.32566532962e-04 1.66601064679e-04 2.32062667273e-04 2.51110392253e-05
130 2.30455972845e-04 1.65621331226e-04 2.29874704221e-04 2.49518628709e-05
131 2.27955599762e-04 1.64606069713e-04 2.28268579892e-04 2.47964115179e-05
132 2.25072801923e-04 1.64011502930e-04 2.26375853810e-04 2.46395667740e-05
133 2.21816469174e-04 1.63121732524e-04 2.24222959127e-04 2.44813085575e-05
134 2.20751255345e-04 1.61957575786e-04 2.22037192213e-04 2.43216154441e-05
135 2.19338061788e-04 1.60776531890e-04 2.19852184297e-04 2.41604792479e-05
136 2.17549033739e-04 1.60264899057e-04 2.18363887111e-04 2.39978934992e-05
137 2.15387975403e-04 1.59474069580e-04 2.16867571364e-04 2.38338608560e-05
138 2.12860188099e-04 1.58423278083e-04 2.15136227463e-04 2.36683883169e-05
139 2.09972461153e-04 1.57133285910e-04 2.13166936152e-04 2.35014854574e-05
140 2.06732992140e-04 1.56375439270e-04 2.10984731309e-04 2.33331641816e-05
141 2.05155445234e-04 1.55765772411e-04 2.09709487034e-04 2.31634390369e-05
142 2.03592128264e-04 1.54912679469e-04 2.08328149678e-04 2.30023421376e-05
143 2.01679584073e-04 1.54349546572e-04 2.06697566564e-04 2.28607532897e-05
144 1.99421566499e-04 1.53762697933e-04 2.04840236797e-04 2.27182758802e-05
145 1.96823143969e-04 1.52945101233e-04 2.02778943981e-04 2.25748917869e-05
146 1.93890642527e-04 1.52170958870e-04 2.01618360441e-04 2.24305835165e-05
147 1.90631640915e-04 1.52038213714e-04 2.00322618148e-04 2.23022181407e-05
148 1.88041967149e-04 1.51676283302e-04 1.98789837892e-04 2.22062710252e-05
149 1.86331336399e-04 1.51100970763e-04 1.97040478378e-04 2.21079321689e-05
150 1.84300384623e-04 1.50681430661e-04 1.95095325913e-04 2.20072173030e-05
151 1.81952711033e-04 1.50839128059e-04 1.94039638824e-04 2.19041455719e-05
152 1.79293077050e-04 1.50806728966e-04 1.92827144858e-04 2.17987390819e-05
153 1.76327383745e-04 1.51154396287e-04 1.91388753959e-04 2.16910225102e-05
154 1.73062638889e-04 1.51466723954e-04 1.89743095156e-04 2.15810230536e-05
155 1.70037887521e-04 1.51894563227e-04 1.87909155958e-04 2.14687702099e-05
156 1.68250168329e-04 1.53085520393e-04 1.86944766723e-04 2.13542955249e-05
157 1.66171224361e-04 1.54074453974e-04 1.85812697293e-04 2.12376320146e-05
158 1.63804384735e-04 1.55242201270e-04 1.84464951781e-04 2.11188141059e-05
159 1.61154030913e-04 1.56706231700e-04 1.82918511813e-04 2.09978773639e-05
160 1.58225567433e-04 1.58136121370e-04 1.81196600500e-04 2.08897464098e-05
161 1.55025386208e-04 1.60146121099e-04 1.80302510979e-04 2.07959364919e-05
162 1.51944380872e-04 1.62094295149e-04 1.79247748010e-04 2.07003299027e-05
163 1.50171295190e-04 1.63818754920e-04 1.77986734986e-04 2.06029351343e-05
164 1.48133463946e-04 1.65320395157e-04 1.76639821997e-04 2.05037615892e-05
165 1.45920209516e-04 1.67434895684e-04 1.75152504622e-04 2.04028195073e-05
166 1.45316917072e-04 1.69441927957e-04 1.74081076852e-04 2.03001194509e-05
167 1.44497629949e-04 1.71212362609e-04 1.73138215330e-04 2.01956724317e-05
168 1.43469334751e-04 1.72742496600e-04 1.72096089934e-04 2.00894898780e-05
169 1.42331050376e-04 1.74279947120e-04 1.70863236831e-04 1.99815835261e-05
170 1.42052496346e-04 1.75725681664e-04 1.69454637637e-04 1.98719653852e-05
171 1.41561195474e-04 1.77306296982e-04 1.68347606150e-04 1.97606474484e-05
172 1.40862314038e-04 1.79052636299e-04 1.67562002840e-04 1.96476417470e-05
173 1.39961963834e-04 1.80583595114e-04 1.66580573449e-04 1.95459483302e-05
174 1.38867128913e-04 1.81872347192e-04 1.65416560179e-04 1.94572166826e-05
175 1.38362770089e-04 1.82921382840e-04 1.64083736310e-04 1.93670329249e-05
176 1.37971993723e-04 1.83734558463e-04 1.63035482080e-04 1.92753888543e-05
177 1.37381755432e-04 1.84371232704e-04 1.62300025461e-04 1.91822765454e-05
178 1.36597389311e-04 1.85395584729e-04 1.61377339231e-04 1.90876884111e-05
179 1.35625071161e-04 1.86185942801e-04 1.60279577915e-04 1.90007228225e-05
180 1.34840112805e-04 1.86854689377e-04 1.59019413861e-04 1.89327294569e-05
181 1.34539642373e-04 1.87593382596e-04 1.58019076230e-04 1.88625345737e-05
182 1.34047518987e-04 1.88100833305e-04 1.57332227379e-04 1.87901416326e-05
183 1.33368384740e-04 1.88382642110e-04 1.56466082337e-04 1.87155551474e-05
184 1.32507691478e-04 1.88445512194e-04 1.55431801438e-04 1.86387807792e-05
185 1.31474300271e-04 1.88297154198e-04 1.54241048455e-04 1.85598254391e-05
186 1.31255006583e-04 1.88245232236e-04 1.53278617669e-04 1.84786973980e-05
187 1.30851550200e-04 1.88143094017e-04 1.52638537863e-04 1.83954064139e-05
188 1.30267956482e-04 1.88257885248e-04 1.51826494500e-04 1.83099638716e-05
189 1.29509028164e-04 1.88258397784e-04 1.50852739334e-04 1.82223829233e-05
190 1.28580290996e-04 1.88052328823e-04 1.49728013823e-04 1.81449849477e-05
191 1.28109476811e-04 1.87647500747e-04 1.48794577533e-04 1.80796173586e-05
192 1.27786197258e-04 1.87052259734e-04 1.48199233598e-04 1.80122889975e-05
193 1.27289404162e-04 1.86616225342e-04 1.47438724101e-04 1.79429980921e-05
194 1.26623318824e-04 1.86045187720e-04 1.46522469004e-04 1.78717448732e-05
195 1.25792859487e-04 1.85292442456e-04 1.45460363774e-04 1.77985317065e-05
196 1.25095060754e-04 1.84367900938e-04 1.44548517330e-04 1.77233632269e-05
197 1.24844349868e-04 1.83543181000e-04 1.43995729251e-04 1.76462464746e-05
198 1.24426495973e-04 1.82778988341e-04 1.43284081784e-04 1.75671910203e-05
199 1.23845197691e-04 1.81971900223e-04 1.42422230604e-04 1.74862090820e-05
200 1.23104823576e-04 1.81248893720e-04 1.41448246981e-04 1.74033156314e-05
201 1.22210365687e-04 1.80357416808e-04 1.40522843273e-04 1.73185284841e-05
202 1.22019488294e-04 1.79306504856e-04 1.40010291290e-04 1.72318683718e-05
203 1.21673472281e-04 1.78199379252e-04 1.39344733724e-04 1.71521018205e-05
204 1.21169652329e-04 1.77220511377e-04 1.38560539601e-04 1.70853874942e-05
205 1.20511900097e-04 1.76090329647e-04 1.37662660180e-04 1.70169302332e-05
206 1.19704689080e-04 1.74818830759e-04 1.36700867325e-04 1.69467392187e-05
207 1.19305382602e-04 1.73577185084e-04 1.36226128034e-04 1.68748266294e-05
208 1.19024763655e-04 1.72399463092e-04 1.35627414008e-04 1.68012076915e-05
209 1.18591768828e-04 1.71087744560e-04 1.34909176727e-04 1.67259007107e-05
210 1.18009818878e-04 1.69939718400e-04 1.34054268918e-04 1.66489270816e-05
211 1.17282914266e-04 1.68783398940e-04 1.33070963554e-04 1.65703112789e-05
212 1.16696088576e-04 1.67495915348e-04 1.32649170383e-04 1.64900808273e-05
213 1.16475008209e-04 1.66265336613e-04 1.32106551778e-04 1.64082662520e-05
214 1.16106762982e-04 1.65074453853e-04 1.31424226731e-04 1.63436541557e-05
215 1.15594364006e-04 1.63758364237e-04 1.30609464446e-04 1.62800062322e-05
216 1.14941379881e-04 1.62348500173e-04 1.29669912370e-04 1.62146676464e-05
217 1.14185901611e-04 1.61147033190e-04 1.29255509027e-04 1.61476859906e-05
218 1.14610522499e-04 1.59825411678e-04 1.28741775907e-04 1.60791110833e-05
219 1.15093433960e-04 1.58393122596e-04 1.28092796641e-04 1.60089947967e-05
220 1.15440315797e-04 1.57086153041e-04 1.27315271769e-04 1.59373908729e-05
221 1.15655808502e-04 1.55779279938e-04 1.26416269059e-04 1.58825961115e-05
222 1.15744845838e-04 1.54366005338e-04 1.26007933201e-04 1.58281595252e-05
223 1.15712473704e-04 1.53105617336e-04 1.25520760476e-04 1.57723070526e-05
224 1.15563761097e-04 1.51851026149e-04 1.24902450923e-04 1.57150823562e-05
225 1.16037776760e-04 1.50491400855e-04 1.24159180695e-04 1.56565307199e-05
226 1.16413402379e-04 1.49289899342e-04 1.23297480198e-04 1.55966988571e-05
227 1.16657629635e-04 1.48051244929e-04 1.22894815036e-04 1.55356347105e-05
228 1.16774905968e-04 1.46710914321e-04 1.22431821648e-04 1.54733872470e-05
229 1.16769884795e-04 1.45442503343e-04 1.21841482570e-04 1.54100062484e-05
230 1.16647322308e-04 1.44234444477e-04 1.21129486732e-04 1.53455421005e-05
231 1.16411990100e-04 1.42927368889e-04 1.20301866666e-04 1.52800455801e-05
232 1.16068487068e-04 1.41596226984e-04 1.19905423995e-04 1.52135676447e-05
233 1.15896282024e-04 1.40431203468e-04 1.19464174662e-04 1.51461592241e-05
234 1.16049276688e-04 1.39169202766e-04 1.18899075536e-04 1.50778710163e-05
235 1.16081246450e-04 1.37818308221e-04 1.18215364908e-04 1.50165599485e-05
236 1.15996543199e-04 1.36661866032e-04 1.17418614819e-04 1.49631818224e-05
237 1.15799656593e-04 1.35455190174e-04 1.17029547537e-04 1.49089636676e-05
238 1.15495075686e-04 1.34180676058e-04 1.16607568086e-04 1.48539467201e-05
239 1.15087103932e-04 1.33126629936e-04 1.16064968162e-04 1.47981717730e-05
240 1.14580348832e-04 1.31978525483e-04 1.15406570595e-04 1.47416790024e-05
241 1.13979506968e-04 1.30743454835e-04 1.14637522991e-04 1.46845078004e-05
242 1.13413110276e-04 1.29660971489e-04 1.14257462348e-04 1.46266966182e-05
243 1.13261655707e-04 1.28564561637e-04 1.13852255115e-04 1.45682828195e-05
244 1.13003889855e-04 1.27382194655e-04 1.13329413170e-04 1.45145614587e-05
245 1.12644051656e-04 1.26239057908e-04 1.12693375909e-04 1.44753203413e-05
246 1.12186243968e-04 1.25201931201e-04 1.11948899216e-04 1.44354605371e-05
247 1.11634706060e-04 1.24079448489e-04 1.11579534267e-04 1.43950087935e-05
248 1.12161963166e-04 1.22878390385e-04 1.11188526627e-04 1.43539901419e-05
249 1.12536758920e-04 1.21892738410e-04 1.10682638411e-04 1.43124278411e-05
250 1.12747216562e-04 1.20836627438e-04 1.10065954577e-04 1.42703433324e-05
251 1.13521597740e-04 1.19701954934e-04 1.09342868974e-04 1.42277562081e-05
252 1.14162403445e-04 1.18727558323e-04 1.08984968661e-04 1.41846841916e-05
253 1.14647147042e-04 1.17737986490e-04 1.08605329561e-04 1.41411431306e-05
254 1.14974269465e-04 1.16670223286e-04 1.08113321754e-04 1.40971470012e-05
255 1.15142676538e-04 1.15678287055e-04 1.07512698933e-04 1.40527079237e-05
256 1.15748701663e-04 1.14749695114e-04 1.06826601064e-04 1.40078361908e-05
257 1.16317069461e-04 1.13743093199e-04 1.06458411177e-04 1.39681940686e-05
258 1.16734719465e-04 1.12671104754e-04 1.06086499029e-04 1.39355710385e-05
259 1.17000193897e-04 1.11808700131e-04 1.05615245005e-04 1.39025154088e-05
260 1.17112481766e-04 1.10868257620e-04 1.05051328017e-04 1.38690301537e-05
261 1.17558496921e-04 1.09855316008e-04 1.04386413411e-04 1.38351166309e-05
262 1.18043896438e-04 1.08910521631e-04 1.03971858208e-04 1.38007746342e-05
263 1.18383741712e-04 1.08046395390e-04 1.03623133786e-04 1.37660024539e-05
264 1.18576708395e-04 1.07109628851e-04 1.03172340306e-04 1.37307969462e-05
265 1.18621902247e-04 1.06179834849e-04 1.02618352034e-04 1.36951536077e-05
266 1.18928732588e-04 1.05375997848e-04 1.01964394853e-04 1.36590666587e-05
267 1.19323557005e-04 1.04499556255e-04 1.01496355967e-04 1.36225291301e-05
268 1.19577817341e-04 1.03555473648e-04 1.01148496913e-04 1.36034211990e-05
269 1.19690352323e-04 1.02742476894e-04 1.00695432896e-04 1.35841617448e-05
270 1.19660415519e-04 1.01930457376e-04 1.00139795836e-04 1.35642569745e-05
271 1.19816624199e-04 1.01050475196e-04 9.94844769818e-05 1.35436923523e-05
272 1.20114605992e-04 1.00170216557e-04 9.88957089075e-05 1.35224526973e-05
273 1.20276838436e-04 9.94372381088e-05 9.85265659710e-05 1.35005222707e-05
274 1.20302350878e-04 9.86358314559e-05 9.80520306787e-05 1.34778848910e-05
275 1.20190573147e-04 9.77704334799e-05 9.74743876806e-05 1.34545239756e-05
276 1.20270250688e-04 9.70279174718e-05 9.67961734668e-05 1.34304227109e-05
277 1.20468595021e-04 9.62853010378e-05 9.60201466024e-05 1.34055641502e-05
278 1.20535899216e-04 9.55521868216e-05 9.55225607801e-05 1.33799313025e-05
279 1.20471409636e-04 9.49141199824e-05 9.49937835558e-05 1.33535072240e-05
280 1.20274759440e-04 9.43189405679e-05 9.43597410709e-05 1.33262751105e-05
281 1.20128072923e-04 9.37063596864e-05 9.36226055786e-05 1.33024447414e-05
282 1.20221589109e-04 9.31322082020e-05 9.27847701002e-05 1.32857101192e-05
283 1.20188678819e-04 9.25578936999e-05 9.18488207748e-05 1.32681548422e-05
284 1.20028834751e-04 9.20313725176e-05 9.10991845544e-05 1.32497587824e-05
285 1.19741922965e-04 9.14834925006e-05 9.03557041458e-05 1.32305021596e-05
286 1.19745731643e-04 9.09812227073e-05 8.95048032631e-05 1.32103656671e-05
287 1.19738676320e-04 9.04128222435e-05 8.85485581332e-05 1.31893305467e-05
288 1.19609942988e-04 8.99475331355e-05 8.74892480473e-05 1.31673786694e-05
289 1.19359294810e-04 8.94326873084e-05 8.63293310320e-05 1.31444926126e-05
290 1.18986854023e-04 8.90011025990e-05 8.50778320765e-05 1.31206557336e-05
291 1.18493100053e-04 8.85031723861e-05 8.37695379505e-05 1.30958522402e-05
292 1.18247945919e-04 8.80830553757e-05 8.26286684272e-05 1.30838422003e-05
293 1.18016908118e-04 8.76270070640e-05 8.14238036281e-05 1.30722679838e-05
294 1.17669125271e-04 8.71841623526e-05 8.01127077162e-05 1.30595370581e-05
295 1.17665759146e-04 8.67550701831e-05 7.86976761625e-05 1.30456336473e-05
296 1.17574074358e-04 8.63498761622e-05 7.71811675098e-05 1.30305433134e-05
297 1.17370821201e-04 8.59631427735e-05 7.55657839493e-05 1.30142529427e-05
298 1.17056045386e-04 8.55130250692e-05 7.38542523712e-05 1.29967506483e-05
299 1.16630124941e-04 8.51369446373e-05 7.20494062506e-05 1.29780257503e-05
300 1.16595042194e-04 8.47368899825e-05 7.01541685219e-05 1.29580687921e-05
301 1.19217562958e-04 8.44026459560e-05 6.81715361500e-05 1.29368715688e-05
302 1.21761764443e-04 8.40149147862e-05 6.61045656063e-05 1.29144271461e-05
303 1.24219619263e-04 8.36135174393e-05 6.39720112261e-05 1.28907296797e-05
304 1.26583201756e-04 8.32452023439e-05 6.18860785192e-05 1.28680043369e-05
305 1.28844730085e-04 8.28481208467e-05 5.97084564765e-05 1.28535687955e-05
306 1.31006203443e-04 8.25120932452e-05 5.74427283538e-05 1.28378722223e-05
307 1.33061340864e-04 8.21127727596e-05 5.51128345068e-05 1.28209075516e-05
308 1.34996406661e-04 8.17805149926e-05 5.27266427417e-05 1.28026692138e-05
309 1.36804792039e-04 8.13968068176e-05 5.02615826273e-05 1.27831530724e-05
310 1.38480219010e-04 8.09994244021e-05 4.77214499151e-05 1.27623564040e-05
311 1.40016775521e-04 8.06379581765e-05 4.55289314635e-05 1.27402778822e-05
312 1.41408948573e-04 8.02145909839e-05 4.45708381113e-05 1.27169176235e-05
313 1.42651655015e-04 7.98348473361e-05 4.35739893502e-05 1.26922771011e-05
314 1.43740269703e-04 7.94489475979e-05 4.25384780162e-05 1.26663589309e-05
315 1.44670650765e-04 7.91120388912e-05 4.14643868246e-05 1.26391680242e-05
316 1.45439161725e-04 7.87106280175e-05 4.04741042419e-05 1.26107081285e-05
317 1.46042690259e-04 7.83441251306e-05 4.08991173556e-05 1.25827897166e-05
318 1.46515611787e-04 7.79675353918e-05 4.13556397370e-05 1.25646223727e-05
319 1.46870559621e-04 7.75280290335e-05 4.17903391811e-05 1.25450711308e-05
320 1.47059331972e-04 7.71822478001e-05 4.22030947489e-05 1.25241423708e-05
321 1.47080831358e-04 7.67728757299e-05 4.25938094249e-05 1.25018437712e-05
322 1.46934492791e-04 7.63498255514e-05 4.29705487709e-05 1.24781843009e-05
323 1.46731960454e-04 7.59763197967e-05 4.34008721571e-05 1.24531742596e-05
324 1.46378748134e-04 7.55405251426e-05 4.38091263154e-05 1.24268252559e-05
325 1.45863023594e-04 7.51320247336e-05 4.41952865008e-05 1.23991475926e-05
326 1.45185924390e-04 7.47366623306e-05 4.45593535924e-05 1.23701806326e-05
327 1.44349054183e-04 7.42802597196e-05 4.49413703981e-05 1.23484680414e-05
328 1.43466620827e-04 7.38829480234e-05 4.53520940863e-05 1.23275793492e-05
329 1.42506041040e-04 7.42414093516e-05 4.57411045013e-05 1.23053774866e-05
330 1.41552129960e-04 7.46147259605e-05 4.61084938493e-05 1.22818757491e-05
331 1.40453146709e-04 7.49539246391e-05 4.65011701180e-05 1.22570885046e-05
332 1.39211789182e-04 7.52600814698e-05 4.69259026401e-05 1.22310312571e-05
333 1.37831088664e-04 7.55343865940e-05 4.73299160124e-05 1.22037206445e-05
